INSPECTION|SAMPLING_NUMBER|OFFICE|ESTABLISHMENT|SIC|NAICS|CSHO|DATE_SAMPLED|DATE_REPORTED|EIGHTHR|INSTRUMENT|LAB_NUMBER|FIELD_NUMBER|TYPE|BLANK|TIME|AIR_VOLUME|WEIGHT|IMIS|SUBSTANCE|RESULT|UOM|QUALIFIER
316218650|400058020|653510|GRANITE DESIGNS BY GEORGE|3281|327991||21-FEB-12|07-MAR-12|N||L16659|2843A|P|N|430|731|1.077|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|1.473|M|
191132|436209068|830500|R & G GRANITE WORKS||327991||16-FEB-12|07-MAR-12|N||L16564|2303A|P|N|358|619.6622|1.776|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|2.866|M|
191132|436209050|830500|R & G GRANITE WORKS||327991||16-FEB-12|07-MAR-12|N||L16567|2999A|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
191132|436209076|830500|R & G GRANITE WORKS||327991||16-FEB-12|07-MAR-12|N||L16565|1596A|P|N|360|627.192|2.771|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|4.418|M|
191132|436209050|830500|R & G GRANITE WORKS||327991||16-FEB-12|07-MAR-12|N||L16566|2875A|P|N|368|636.6032|1.647|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|2.587|M|
316218809|400057998|653510|NEW MEXICO TRAVERTINE, INC.|3281|327991||15-FEB-12|06-MAR-12|N||L16358|2600A|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
316218809|400057998|653510|NEW MEXICO TRAVERTINE, INC.|3281|327991||15-FEB-12|06-MAR-12|N||L16357|2616A|P|N|305|518.5|3.128|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|6.033|M|
191099|3287|830500|BEDROCK MARBLE & GRANITE, INC.||327991||09-FEB-12|24-FEB-12|N||L15690|1359A|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
191099|3287|830500|BEDROCK MARBLE & GRANITE, INC.||327991||09-FEB-12|24-FEB-12|N||L15689|2501A|P|N|458|798.4772|.052|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.065|M|
191099|3288|830500|BEDROCK MARBLE & GRANITE, INC.||327991||09-FEB-12|24-FEB-12|N||L15688|2511A|P|N|345|596.6085|.378|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.634|M|
111197|436208482|830500|GJC CORP||327991||25-JAN-12|10-FEB-12|N||L14670|2284A|P|N|443|764.8395|.049|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.064|M|
111197|436208482|830500|GJC CORP||327991||25-JAN-12|10-FEB-12|N||L14671|1957A|P|Y|||.011|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|BLK
111197|436208508|830500|GJC CORP||327991||25-JAN-12|10-FEB-12|N||L14668|2265A|P|N|430|730.57|.129|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.177|M|
111197|436208490|830500|GJC CORP||327991||25-JAN-12|10-FEB-12|N||L14669|1573A|P|N|417|714.8214|.085|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.119|M|
111285|436208466|830500|COLORADO CUSTOM STONE, INC.||327991||24-JAN-12|10-FEB-12|N||L14672|1519A|P|N|476|821.5284|.196|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.239|M|
111285|436208458|830500|COLORADO CUSTOM STONE, INC.||327991||24-JAN-12|10-FEB-12|N||L14674|1468A|P|N|471|802.8666|.146|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.182|M|
111285|436208458|830500|COLORADO CUSTOM STONE, INC.||327991||24-JAN-12|10-FEB-12|N||L14675|1759A|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
111285|436208474|830500|COLORADO CUSTOM STONE, INC.||327991||24-JAN-12|10-FEB-12|N||L14673|1479A|P|N|470|802.055|.137|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.171|M|
315483842|405084591|419700|ORMOND GRANITE, INC.|3281|327991||24-JAN-12|10-FEB-12|N||L14650|1996A|P|N|110|184.998|.011|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.059|M|
315483842|405084591|419700|ORMOND GRANITE, INC.|3281|327991||24-JAN-12|10-FEB-12|N||L14651|2118A|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
315359992|435116660|418800|MARBLE AND GRANITE CASTLE, INC.|3281|327991||19-JAN-12|31-JAN-12|N||L14140|1756A|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
315359992|435116660|418800|MARBLE AND GRANITE CASTLE, INC.|3281|327991||19-JAN-12|31-JAN-12|N||L14139|0911A|P|N|99|165.33|.029|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.175|M|
315359992|435116660|418800|MARBLE AND GRANITE CASTLE, INC.|3281|327991||19-JAN-12|31-JAN-12|N||L14138|1938A|P|N|326|544.42|.102|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.187|M|
315359992|435116678|418800|MARBLE AND GRANITE CASTLE, INC.|3281|327991||19-JAN-12|31-JAN-12|N||L14136|1950A|P|N|326|537.9|0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND
315359992|435116678|418800|MARBLE AND GRANITE CASTLE, INC.|3281|327991||19-JAN-12|31-JAN-12|N||L14137|0414A|P|N|99|163.35|.025|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.153|M|
111197|436208342|830500|GJC CORP||327991||18-JAN-12|31-JAN-12|N||L14226|1589A|P|N|459|786.4506|.077|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.098|M|
111197|436208334|830500|GJC CORP||327991||18-JAN-12|31-JAN-12|N||L14227|1607A|P|N|452|754.2976|.088|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.117|M|
111197|436208334|830500|GJC CORP||327991||18-JAN-12|31-JAN-12|N||L14228|1356A|P|Y|||0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND-BLK
315359703|435116603|418800|TARMAC AMERICA LCC|3281|327991||10-JAN-12|25-JAN-12|N||L13830|1752A|P|N|245|411.6|.058|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.1409|M|
315359703|435116603|418800|TARMAC AMERICA LCC|3281|327991||10-JAN-12|25-JAN-12|N||L13831|1902A|P|N|150|252|.012|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0.0476|M|
315359703|435116611|418800|TARMAC AMERICA LCC|3281|327991||10-JAN-12|25-JAN-12|N||L13832|2003A|P|N|185|301.55|0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND
315359703|435116611|418800|TARMAC AMERICA LCC|3281|327991||10-JAN-12|25-JAN-12|N||L13833|2221A|P|N|239|389.57|0|9130|PARTICULATES NOT OTHERWISE REGULATED (RESPIRABLE FRACTION)|0|M|ND
314663865|436206577|830500|MAGALLANES GRANITE AND MARBLE|3281|327991||28-DEC-11|19-JAN-12|N|GRAV|L13135|1993A|P|Y|||0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|ND-BLK
314663865|436206577|830500|MAGALLANES GRANITE AND MARBLE|3281|327991||28-DEC-11|19-JAN-12|N|GRAV|L13134|2122A|P|N|346|599.3066|.063|9130|Particulates not otherwise regulated (Respirable Fraction)|0.105|M|
110664|2583|1032500|Rock Solid Granite and Tile, Inc.||327991||21-DEC-11|12-JAN-12|N|GRAV|L13082|4598B|P|N|165|280.5|.518|9130|Particulates not otherwise regulated (Respirable Fraction)|1.847|M|
110664|2583|1032500|Rock Solid Granite and Tile, Inc.||327991||21-DEC-11|12-JAN-12|N|GRAV|L13083|Y1986|P|Y|||.034|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|BLK
315483073|405084393|419700|JACKSON STONEWORKS, LLC|3281|327991||20-DEC-11|17-JAN-12|N|GRAV|L13275|8918B|P|N|380|644.1|.109|9130|Particulates not otherwise regulated (Respirable Fraction)|0.172|M|
315483073|405084393|419700|JACKSON STONEWORKS, LLC|3281|327991||20-DEC-11|17-JAN-12|N|GRAV|L13276|9102B|P|Y|||0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|ND-BLK
315483073|405084401|419700|JACKSON STONEWORKS, LLC|3281|327991||20-DEC-11|17-JAN-12|N|GRAV|L13277|9138B|P|N|374|642.158|.032|9130|Particulates not otherwise regulated (Respirable Fraction)|0.05|M|
315483073|405084419|419700|JACKSON STONEWORKS, LLC|3281|327991||20-DEC-11|17-JAN-12|N|GRAV|L13278|9077B|P|N|375|640.5|2.995|9130|Particulates not otherwise regulated (Respirable Fraction)|4.676|M|
110242|436207625|830500|Cornerstone Granite Inc.||327991||15-DEC-11|03-JAN-12|N|GRAV|L12782|9655B|P|Y|||.01|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|BLK
110242|436207625|830500|Cornerstone Granite Inc.||327991||15-DEC-11|03-JAN-12|N|GRAV|L12781|9620B|P|N|403|697.0288|.13|9130|Particulates not otherwise regulated (Respirable Fraction)|0.187|M|
110242|436207633|830500|Cornerstone Granite Inc.||327991||15-DEC-11|03-JAN-12|N|GRAV|L12780|9014B|P|N|430|760.24|.136|9130|Particulates not otherwise regulated (Respirable Fraction)|0.179|M|
110242|436207641|830500|Cornerstone Granite Inc.||327991||15-DEC-11|03-JAN-12|N|GRAV|L12779|1767A|P|N|432|742.0032|.16|9130|Particulates not otherwise regulated (Respirable Fraction)|0.216|M|
110242|436207484|830500|Cornerstone Granite Inc.||327991||15-DEC-11|03-JAN-12|N|GRAV|L12778|9637B|P|N|435|752.811|.183|9130|Particulates not otherwise regulated (Respirable Fraction)|0.243|M|
110242|436207492|830500|Cornerstone Granite Inc.||327991||15-DEC-11|03-JAN-12|N|GRAV|L12777|9377B|P|N|440|758.604|.223|9130|Particulates not otherwise regulated (Respirable Fraction)|0.294|M|
110284|436207609|830500|PERCOCO MARBLE & TILE COMPANY, INC.||327991||14-DEC-11|03-JAN-12|N|GRAV|L12660|1839A|P|N|459|788.6079|.278|9130|Particulates not otherwise regulated (Respirable Fraction)|0.353|M|
110284|436207617|830500|PERCOCO MARBLE & TILE COMPANY, INC.||327991||14-DEC-11|03-JAN-12|N|GRAV|L12661|9610B|P|N|467|803.0999|.215|9130|Particulates not otherwise regulated (Respirable Fraction)|0.268|M|
110284|436207617|830500|PERCOCO MARBLE & TILE COMPANY, INC.||327991||14-DEC-11|03-JAN-12|N|GRAV|L12662|8917B|P|Y|||0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|ND-BLK
109865|436207542|830500|Touchstone Granite and Marble, Inc.||327991||08-DEC-11|27-DEC-11|N|GRAV|L12420|1420A|A|N|436|744.7316|.489|9130|Particulates not otherwise regulated (Respirable Fraction)|0.657|M|
109865|436207740|830500|Touchstone Granite and Marble, Inc.||327991||08-DEC-11|27-DEC-11|N|GRAV|L12421|2023A|P|N|437|745.7405|.464|9130|Particulates not otherwise regulated (Respirable Fraction)|0.622|M|
315358994|435116421|418800|TRIPLE D MARBLE & GRANITE ENTERPRISES, INC.|3281|327991||08-DEC-11|03-JAN-12|N|GRAV|L12558|994-1|B|N|||0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|NA
109867|436207583|830500|Jordan Marble & Granite, LLC||327991||08-DEC-11|27-DEC-11|N|GRAV|L12387|9646B|P|N|451|778.2456|.213|9130|Particulates not otherwise regulated (Respirable Fraction)|0.274|M|
109867|436207591|830500|Jordan Marble & Granite, LLC||327991||08-DEC-11|27-DEC-11|N|GRAV|L12388|9121B|P|N|443|747.4739|.281|9130|Particulates not otherwise regulated (Respirable Fraction)|0.376|M|
109867|436207591|830500|Jordan Marble & Granite, LLC||327991||08-DEC-11|27-DEC-11|N|GRAV|L12389|9643B|P|Y|||0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|ND-BLK
109865|436207559|830500|Touchstone Granite and Marble, Inc.||327991||08-DEC-11|27-DEC-11|N|GRAV|L12419|1713A|P|N|427|751.7762|.31|9130|Particulates not otherwise regulated (Respirable Fraction)|0.412|M|
315358994|435116413|418800|TRIPLE D MARBLE & GRANITE ENTERPRISES, INC.|3281|327991||08-DEC-11|03-JAN-12|N|GRAV|L12564|0724A|P|N|69|115.437|.08|9130|Particulates not otherwise regulated (Respirable Fraction)|0.693|M|
315358994|435116413|418800|TRIPLE D MARBLE & GRANITE ENTERPRISES, INC.|3281|327991||08-DEC-11|03-JAN-12|N|GRAV|L12563|0841A|P|N|265|443.345|.256|9130|Particulates not otherwise regulated (Respirable Fraction)|0.577|M|
315358994|435116405|418800|TRIPLE D MARBLE & GRANITE ENTERPRISES, INC.|3281|327991||08-DEC-11|03-JAN-12|N|GRAV|L12562|2183A|P|N|78|129.636|.125|9130|Particulates not otherwise regulated (Respirable Fraction)|0.964|M|
315358994|435116405|418800|TRIPLE D MARBLE & GRANITE ENTERPRISES, INC.|3281|327991||08-DEC-11|03-JAN-12|N|GRAV|L12561|0916A|P|N|266|442.092|.477|9130|Particulates not otherwise regulated (Respirable Fraction)|1.079|M|
315358994|435116397|418800|TRIPLE D MARBLE & GRANITE ENTERPRISES, INC.|3281|327991||08-DEC-11|03-JAN-12|N|GRAV|L12560|1859A|P|N|65|110.305|.108|9130|Particulates not otherwise regulated (Respirable Fraction)|0.979|M|
109865|436207567|830500|Touchstone Granite and Marble, Inc.||327991||08-DEC-11|27-DEC-11|N|GRAV|L12418|1258A|P|N|434|752.4692|.274|9130|Particulates not otherwise regulated (Respirable Fraction)|0.364|M|
315358994|435116397|418800|TRIPLE D MARBLE & GRANITE ENTERPRISES, INC.|3281|327991||08-DEC-11|03-JAN-12|N|GRAV|L12559|2152A|P|N|280|475.16|.615|9130|Particulates not otherwise regulated (Respirable Fraction)|1.294|M|
109865|436207575|830500|Touchstone Granite and Marble, Inc.||327991||08-DEC-11|27-DEC-11|N|GRAV|L12417|1735A|P|Y|||0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|ND-BLK
109865|436207575|830500|Touchstone Granite and Marble, Inc.||327991||08-DEC-11|27-DEC-11|N|GRAV|L12416|1412A|P|N|446|754.6766|.578|9130|Particulates not otherwise regulated (Respirable Fraction)|0.766|M|
315358515|435116371|418800|DESIGNERS TOPS, INC.|3281|327991||01-DEC-11|19-DEC-11|N|GRAV|L11889|0384A|P|N|135|226.7325|.203|9130|Particulates not otherwise regulated (Respirable Fraction)|0.895|M|
315358515|435116371|418800|DESIGNERS TOPS, INC.|3281|327991||01-DEC-11|19-DEC-11|N|GRAV|L11888|0426A|P|N|290|487.055|.612|9130|Particulates not otherwise regulated (Respirable Fraction)|1.257|M|
315358515|435116389|418800|DESIGNERS TOPS, INC.|3281|327991||01-DEC-11|19-DEC-11|N|GRAV|L11884|0428A|P|N|352|591.36|1.304|9130|Particulates not otherwise regulated (Respirable Fraction)|2.205|M|
315358515|435116389|418800|DESIGNERS TOPS, INC.|3281|327991||01-DEC-11|19-DEC-11|N|GRAV|L11885|0423A|P|N|140|235.2|.375|9130|Particulates not otherwise regulated (Respirable Fraction)|1.594|M|
315358515|435116363|418800|DESIGNERS TOPS, INC.|3281|327991||01-DEC-11|19-DEC-11|N|GRAV|L11886|0393A|P|N|350|576.975|.407|9130|Particulates not otherwise regulated (Respirable Fraction)|0.705|M|
315358515|435116363|418800|DESIGNERS TOPS, INC.|3281|327991||01-DEC-11|19-DEC-11|N|GRAV|L11887|7291B|P|N|146|240.681|.113|9130|Particulates not otherwise regulated (Respirable Fraction)|0.47|M|
108625|914737614|522300|National Granite Luxuries||327991||14-NOV-11|01-DEC-11|N|GRAV|L11055|9748B|P|N|453|782.331|1.234|9130|Particulates not otherwise regulated (Respirable Fraction)|1.577|M|
108625|914737598|522300|National Granite Luxuries||327991||14-NOV-11|01-DEC-11|N|GRAV|L11057|9724B|P|N|160|273.44|2.807|9130|Particulates not otherwise regulated (Respirable Fraction)|10.266|M|
108625|914737598|522300|National Granite Luxuries||327991||14-NOV-11|01-DEC-11|N|GRAV|L11058|9424B|P|Y|||0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|ND-BLK
108625|914737598|522300|National Granite Luxuries||327991||14-NOV-11|01-DEC-11|N|GRAV|L11056|9445B|P|N|280|478.52|1.357|9130|Particulates not otherwise regulated (Respirable Fraction)|2.836|M|
108625|914737606|522300|National Granite Luxuries||327991||14-NOV-11|01-DEC-11|N|GRAV|L11054|0559A|P|N|427|744.261|.561|9130|Particulates not otherwise regulated (Respirable Fraction)|0.754|M|
97892|1968|521700|Granite Dezigns of Illinois||327991||02-NOV-11|16-NOV-11|N|GRAV|L10337|0785A|P|N|190|338.2|0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|ND
97892|1968|521700|Granite Dezigns of Illinois||327991||02-NOV-11|16-NOV-11|N|GRAV|L10338|1017A|P|Y|||0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|ND-BLK
97892|1970|521700|Granite Dezigns of Illinois||327991||02-NOV-11|16-NOV-11|N|GRAV|L10336|0519A|P|N|175|308|0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|ND
98283|436207765|830500|CFI, LLC (Commercial Fabrication & Installation)||327991||27-OCT-11|10-NOV-11|N|GRAV|L10145|9300B|P|N|64|107.3536|.01|9130|Particulates not otherwise regulated (Respirable Fraction)|0.093|M|
98283|436207773|830500|CFI, LLC (Commercial Fabrication & Installation)||327991||27-OCT-11|10-NOV-11|N|GRAV|L10146|9047B|P|N|101|177.1944|.198|9130|Particulates not otherwise regulated (Respirable Fraction)|1.117|M|
98283|436207773|830500|CFI, LLC (Commercial Fabrication & Installation)||327991||27-OCT-11|10-NOV-11|N|GRAV|L10147|9242B|P|Y|||0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|ND-BLK
315507442|400057360|653510|LA TIERRA INTERIORS|3281|327991||24-OCT-11|10-NOV-11|N|GRAV|L10157|Z4686|P|N|420|827.4|1.829|9130|Particulates not otherwise regulated (Respirable Fraction)|2.211|M|
315507442|400057360|653510|LA TIERRA INTERIORS|3281|327991||24-OCT-11|10-NOV-11|N|GRAV|L10158|6985B|P|Y|||.023|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|BLK
315507442|400057345|653510|LA TIERRA INTERIORS|3281|327991||24-OCT-11|10-NOV-11|N|GRAV|L10156|0855B|P|N|420|827.4|4.427|9130|Particulates not otherwise regulated (Respirable Fraction)|5.35|M|
315848796|914608351|215800|AMERICAN BLUESTONE, LLC|3281|327991||20-OCT-11|10-NOV-11|N|GRAV|L10169|3269B|P|Y|||.025|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|BLK
315848796|914608344|215800|AMERICAN BLUESTONE, LLC|3281|327991||20-OCT-11|10-NOV-11|N|GRAV|L10165|9642B|P|N|239|409.407|.104|9130|Particulates not otherwise regulated (Respirable Fraction)|0.254|M|
315848796|914608344|215800|AMERICAN BLUESTONE, LLC|3281|327991||20-OCT-11|10-NOV-11|N|GRAV|L10166|9286B|P|N|192|328.896|.043|9130|Particulates not otherwise regulated (Respirable Fraction)|0.131|M|
315848796|914608351|215800|AMERICAN BLUESTONE, LLC|3281|327991||20-OCT-11|10-NOV-11|N|GRAV|L10167|9367B|P|N|242|412.126|.079|9130|Particulates not otherwise regulated (Respirable Fraction)|0.192|M|
315848796|914608351|215800|AMERICAN BLUESTONE, LLC|3281|327991||20-OCT-11|10-NOV-11|N|GRAV|L10168|3570B|P|N|181|308.243|.039|9130|Particulates not otherwise regulated (Respirable Fraction)|0.127|M|
315628099|434804381|625500|FELIPE AGUILAR DBA ALLSONE COUNTERS|3281|327991||19-OCT-11|02-NOV-11|N|GRAV|L09890|2530B|P|Y|||0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|ND-BLK
315628099|434804381|625500|FELIPE AGUILAR DBA ALLSONE COUNTERS|3281|327991||19-OCT-11|02-NOV-11|N|GRAV|L09889|7553B|P|N|230|391|.069|9130|Particulates not otherwise regulated (Respirable Fraction)|0.176|M|
315720359|914359849|111500|ALL GRANITE AND MARBLE CORPORATION|3281|327991||04-OCT-11|03-NOV-11|N|GRAV|L09552|Y7768|P|N|164|280.768|2.479|9130|Particulates not otherwise regulated (Respirable Fraction)|8.829|M|
315720359|914359856|111500|ALL GRANITE AND MARBLE CORPORATION|3281|327991||04-OCT-11|03-NOV-11|N|GRAV|L09547|6608B|P|N|296|488.696|.585|9130|Particulates not otherwise regulated (Respirable Fraction)|1.197|M|
315720359|914359856|111500|ALL GRANITE AND MARBLE CORPORATION|3281|327991||04-OCT-11|03-NOV-11|N|GRAV|L09548|6450B|P|N|177|292.227|2.352|9130|Particulates not otherwise regulated (Respirable Fraction)|8.049|M|
315720359|914359823|111500|ALL GRANITE AND MARBLE CORPORATION|3281|327991||04-OCT-11|03-NOV-11|N|GRAV|L09543|V2986|P|N|260|439.92|.019|9130|Particulates not otherwise regulated (Respirable Fraction)|0.043|M|
315720359|914359823|111500|ALL GRANITE AND MARBLE CORPORATION|3281|327991||04-OCT-11|03-NOV-11|N|GRAV|L09544|6215B|P|N|167|282.564|.029|9130|Particulates not otherwise regulated (Respirable Fraction)|0.103|M|
315720359|914359823|111500|ALL GRANITE AND MARBLE CORPORATION|3281|327991||04-OCT-11|03-NOV-11|N|GRAV|L09545|6222B|P|Y|||.039|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|BLK
315720359|914359831|111500|ALL GRANITE AND MARBLE CORPORATION|3281|327991||04-OCT-11|03-NOV-11|N|GRAV|L09554|6361B|P|N|277|475.332|2.924|9130|Particulates not otherwise regulated (Respirable Fraction)|6.151|M|
315720359|914359849|111500|ALL GRANITE AND MARBLE CORPORATION|3281|327991||04-OCT-11|03-NOV-11|N|GRAV|L09551|6430B|P|N|281|481.072|1.812|9130|Particulates not otherwise regulated (Respirable Fraction)|3.767|M|
315720359|914359831|111500|ALL GRANITE AND MARBLE CORPORATION|3281|327991||04-OCT-11|03-NOV-11|N|GRAV|L09555|6220B|P|N|165|283.14|.329|9130|Particulates not otherwise regulated (Respirable Fraction)|1.162|M|
315720359|914359856|111500|ALL GRANITE AND MARBLE CORPORATION|3281|327991||04-OCT-11|03-NOV-11|N|GRAV|L09549|4971B|P|Y|||.024|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|BLK
315568337|435683164|213900|CST PRODUCTS LLC.|3281|327991||29-SEP-11|17-OCT-11|N|GRAV|L08809|X0522|P|N|405|623.9025|.194|9130|Particulates not otherwise regulated (Respirable Fraction)|0.311|M|
315568337|435683156|213900|CST PRODUCTS LLC.|3281|327991||29-SEP-11|17-OCT-11|N|GRAV|L08811|0906A|P|N|403|685.503|.367|9130|Particulates not otherwise regulated (Respirable Fraction)|0.535|M|
315568337|435683172|213900|CST PRODUCTS LLC.|3281|327991||29-SEP-11|17-OCT-11|N|GRAV|L08812|2395B|P|N|413|643.867|.229|9130|Particulates not otherwise regulated (Respirable Fraction)|0.356|M|
315568337|435683149|213900|CST PRODUCTS LLC.|3281|327991||29-SEP-11|17-OCT-11|N|GRAV|L08814|0908A|P|Y|||0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|ND-BLK
315568337|435683149|213900|CST PRODUCTS LLC.|3281|327991||29-SEP-11|17-OCT-11|N|GRAV|L08813|X0524|P|N|400|680.4|.27|9130|Particulates not otherwise regulated (Respirable Fraction)|0.397|M|
315568337|435683180|213900|CST PRODUCTS LLC.|3281|327991||29-SEP-11|17-OCT-11|N|GRAV|L08810|Z8052|P|N|372|633.144|.354|9130|Particulates not otherwise regulated (Respirable Fraction)|0.559|M|
315915439|425689809|215000|LACE MARBLE & GRANITE INC|3281|327991||22-SEP-11|12-OCT-11|N|GRAV|L08502|Y5460|P|N|48|78.336|.39|9130|Particulates not otherwise regulated (Respirable Fraction)|4.979|M|
315915439|425689809|215000|LACE MARBLE & GRANITE INC|3281|327991||22-SEP-11|12-OCT-11|N|GRAV|L08503|0632B|P|Y|||0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|ND-BLK
98483|914540794|522300|Italgranite LLC||327991||20-SEP-11|05-OCT-11|N|GRAV|L08366|0557A|A|N|440|734.8|.217|9130|Particulates not otherwise regulated (Respirable Fraction)|0.295|M|
98483|914540794|522300|Italgranite LLC||327991||20-SEP-11|05-OCT-11|N|GRAV|L08367|0750A|A|Y|||.02|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|BLK
314095837|914512975|418400|SOUTH GEORGIA GRANITE, INC.|3281|327991||19-SEP-11|05-OCT-11|N|GRAV|L08343|9860B|P|N|345|587.19|.028|9130|Particulates not otherwise regulated (Respirable Fraction)|0.081|M|
314095837|914512967|418400|SOUTH GEORGIA GRANITE, INC.|3281|327991||19-SEP-11|05-OCT-11|N|GRAV|L08342|0169A|P|N|195|347.88|.018|9130|Particulates not otherwise regulated (Respirable Fraction)|0.052|M|
314095837|914512975|418400|SOUTH GEORGIA GRANITE, INC.|3281|327991||19-SEP-11|05-OCT-11|N|GRAV|L08344|0369A|P|Y|||0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|ND-BLK
98854|1512|521400|IMPERIAL MARBLE CORPORATION||327991||16-SEP-11|12-OCT-11|N|GRAV|L08389|9434B|P|N|446|758.2|.302|9130|Particulates not otherwise regulated (Respirable Fraction)|0.398|M|
98854|1511|521400|IMPERIAL MARBLE CORPORATION||327991||16-SEP-11|12-OCT-11|N|GRAV|L08390|9473B|P|N|451|766.7|.379|9130|Particulates not otherwise regulated (Respirable Fraction)|0.494|M|
98854|1513|521400|IMPERIAL MARBLE CORPORATION||327991||16-SEP-11|12-OCT-11|N|GRAV|L08388|9575B|P|N|450|765|.187|9130|Particulates not otherwise regulated (Respirable Fraction)|0.244|M|
98854|1510|521400|IMPERIAL MARBLE CORPORATION||327991||16-SEP-11|12-OCT-11|N|GRAV|L08391|9430B|P|N|451|766.7|.092|9130|Particulates not otherwise regulated (Respirable Fraction)|0.12|M|
98854|1510|521400|IMPERIAL MARBLE CORPORATION||327991||16-SEP-11|12-OCT-11|N|GRAV|L08392|9689B|P|Y|||0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|ND-BLK
315479782|405084021|419700|ERNEST CARROLL TILE & MARBLE, INC.|3281|327991||14-SEP-11|03-OCT-11|N|GRAV|L08066|7975B|P|Y|||0|9130|Particulates not otherwise regulated (Respirable Fraction)|0|M|ND-BLK
315479782|405084021|419700|ERNEST CARROLL TILE & MARBLE, INC.|3281|327991||14-SEP-11|03-OCT-11|N|GRAV|L08064|0968A|P|N|188|312.08|.173|9130|Particulates not otherwise regulated (Respirable Fraction)|0.554|M|
